Label,Location,Registration,DateTime,SpeedKM,Driver,CostCentre,lat,long
HQN882,"2898 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:42 p.m.,101,,,-43.73807,171.664306
HQN882,"Near 2871 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:42 p.m.,101,,,-43.73856,171.670608
HQN882,"Near 2871 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:42 p.m.,101,,,-43.73907,171.67691
HQN882,"Near 2620 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:43 p.m.,101,,,-43.73956,171.683197
HQN882,"Near 2620 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:43 p.m.,101,,,-43.74005,171.689483
HQN882,"2620 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:43 p.m.,101,,,-43.74053,171.6958
HQN882,"Near 2612 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:44 p.m.,101,,,-43.74102,171.702087
HQN882,"2612 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:44 p.m.,101,,,-43.74151,171.708358
HQN882,"2612 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:44 p.m.,101,,,-43.742,171.714691
HQN882,"Near 2460 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:45 p.m.,101,,,-43.7425,171.720947
HQN882,"Near 2460 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:45 p.m.,101,,,-43.74304,171.727249
HQN882,"Near 2264 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:45 p.m.,101,,,-43.74359,171.733535
HQN882,"2264 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:45 p.m.,101,,,-43.74404,171.739837
HQN882,"2264 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:46 p.m.,102,,,-43.74449,171.746124
HQN882,"Near 2143 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:46 p.m.,101,,,-43.74493,171.752441
HQN882,"Near 2143 Thompsons Track, Lauriston 7776.",HQN882,Tue 7 Oct 1:46 p.m.,102,,,-43.74538,171.758728
HQN882,"Near 2009 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:47 p.m.,101,,,-43.74583,171.765029
HQN882,"Near 2007 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:47 p.m.,101,,,-43.74627,171.771331
HQN882,"1851-1927 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:47 p.m.,101,,,-43.74671,171.777633
HQN882,"Near 1851 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:48 p.m.,101,,,-43.74716,171.78392
HQN882,"Near 1851 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:48 p.m.,101,,,-43.7476,171.790237
HQN882,"Near 1847 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:48 p.m.,101,,,-43.74804,171.796524
HQN882,"1769 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:48 p.m.,101,,,-43.74848,171.802825
HQN882,"1696 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:49 p.m.,101,,,-43.7489,171.809143
HQN882,"Near 1674 Thompsons Track, Lauriston 7772.",HQN882,Tue 7 Oct 1:49 p.m.,101,,,-43.74935,171.815429
HQN882,"Near 1608 Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:49 p.m.,114,,,-43.74983,171.821868
HQN882,"Near 1608 Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:50 p.m.,101,,,-43.75025,171.828079
HQN882,"Near 1608 Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:50 p.m.,101,,,-43.75068,171.834365
HQN882,"Near 1608 Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:50 p.m.,101,,,-43.75113,171.840667
HQN882,"Near Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:51 p.m.,101,,,-43.75157,171.846969
HQN882,"Near Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:51 p.m.,101,,,-43.75201,171.853256
HQN882,"Near Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:51 p.m.,101,,,-43.75242,171.859573
HQN882,"Near Thompsons Track, Mitcham 7772.",HQN882,Tue 7 Oct 1:51 p.m.,101,,,-43.75278,171.865875
HQN882,"Near 1094 Thompsons Track, Mitcham 7784.",HQN882,Tue 7 Oct 1:52 p.m.,101,,,-43.75305,171.872207
HQN882,"Near 1094 Thompsons Track, Mitcham 7784.",HQN882,Tue 7 Oct 1:52 p.m.,101,,,-43.75333,171.878509
HQN882,"1094 Thompsons Track, Mitcham 7784.",HQN882,Tue 7 Oct 1:52 p.m.,101,,,-43.75361,171.884857
HQN882,"Near 1024 Thompsons Track, Mitcham 7784.",HQN882,Tue 7 Oct 1:53 p.m.,101,,,-43.75389,171.891174
HQN882,"Near 949 Thompsons Track, Mitcham 7784.",HQN882,Tue 7 Oct 1:53 p.m.,101,,,-43.75416,171.897491
HQN882,"Near 949 Thompsons Track, Mitcham 7784.",HQN882,Tue 7 Oct 1:53 p.m.,101,,,-43.75444,171.903808
HQN882,"Near 736 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:54 p.m.,101,,,-43.75469,171.91011
HQN882,"Near 736 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:54 p.m.,101,,,-43.75494,171.916442
HQN882,"Near 736 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:54 p.m.,101,,,-43.7555,171.922714
HQN882,"736 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:54 p.m.,101,,,-43.75607,171.929
HQN882,"686 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:55 p.m.,101,,,-43.75667,171.935287
HQN882,"Near 610 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:55 p.m.,101,,,-43.75723,171.941558
HQN882,"562-610 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:55 p.m.,101,,,-43.75781,171.947845
HQN882,"Near 562 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:56 p.m.,101,,,-43.75833,171.954132
HQN882,"Near 491 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:56 p.m.,101,,,-43.75839,171.960479
HQN882,"Near 491 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:56 p.m.,101,,,-43.75843,171.966796
HQN882,"Near 313 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:57 p.m.,101,,,-43.75855,171.973098
HQN882,"Near 313 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:57 p.m.,101,,,-43.7587,171.979446
HQN882,"Near 313 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:57 p.m.,101,,,-43.75882,171.985778
HQN882,"Near 313 Thompsons Track, Hatfield 7784.",HQN882,Tue 7 Oct 1:57 p.m.,101,,,-43.75898,171.99208
HQN882,"Near Thompsons Track, Rakaia 7784.",HQN882,Tue 7 Oct 1:58 p.m.,101,,,-43.75912,171.998397
HQN882,"Near Thompsons Track, Rakaia 7784.",HQN882,Tue 7 Oct 1:58 p.m.,101,,,-43.75927,172.004745
HQN882,"Thompsons Track, Rakaia 7710.",HQN882,Tue 7 Oct 1:58 p.m.,101,,,-43.75942,172.011077
HQN882,"Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:02 p.m.,102,,,-43.73584,172.047561
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:02 p.m.,101,,,-43.72859,172.054885
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:03 p.m.,101,,,-43.72511,172.058975
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:03 p.m.,101,,,-43.72164,172.063125
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:03 p.m.,101,,,-43.71814,172.06723
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:04 p.m.,101,,,-43.71467,172.07135
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:04 p.m.,101,,,-43.71121,172.075531
HQN882,"Near Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:04 p.m.,101,,,-43.70773,172.07965
HQN882,"Near 4364 Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:04 p.m.,101,,,-43.70427,172.08374
HQN882,"Near 4343 Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:05 p.m.,101,,,-43.70079,172.08789
HQN882,"Near 4343 Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:05 p.m.,101,,,-43.69815,172.093002
HQN882,"Near 4275 Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:05 p.m.,102,,,-43.69603,172.098632
HQN882,"Near 4275 Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:06 p.m.,101,,,-43.69392,172.104248
HQN882,"4275 Main South Road, Bankside 7783.",HQN882,Tue 7 Oct 2:06 p.m.,101,,,-43.6918,172.109893
HQN882,"Near Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:06 p.m.,101,,,-43.68969,172.115478
HQN882,"Near Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:07 p.m.,101,,,-43.68758,172.121124
HQN882,"Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:07 p.m.,101,,,-43.68545,172.126708
HQN882,"Near Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:07 p.m.,101,,,-43.68334,172.132354
HQN882,"Near Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:07 p.m.,101,,,-43.68125,172.137985
HQN882,"3682 Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:08 p.m.,101,,,-43.67916,172.143615
HQN882,"3682 Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:08 p.m.,101,,,-43.67705,172.149215
HQN882,"Near 3682 Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:08 p.m.,101,,,-43.67494,172.154815
HQN882,"Near 3682 Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:09 p.m.,101,,,-43.67284,172.1604
HQN882,"3682 Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:09 p.m.,101,,,-43.67073,172.166015
HQN882,"3458-3648 State Highway 1, Dunsandel 7682.",HQN882,Tue 7 Oct 2:09 p.m.,101,,,-43.66861,172.17163
HQN882,"3458-3648 State Highway 1, Dunsandel 7682.",HQN882,Tue 7 Oct 2:10 p.m.,101,,,-43.66651,172.177246
HQN882,"3510 Main South Road, Dunsandel 7682.",HQN882,Tue 7 Oct 2:10 p.m.,101,,,-43.6644,172.182861
HQN882,"Near Main South Road, Burnham 7675.",HQN882,Tue 7 Oct 2:15 p.m.,110,,,-43.63316,172.267471
HQN882,"Near 2239 Main South Road, Burnham 7600.",HQN882,Tue 7 Oct 2:19 p.m.,109,,,-43.60965,172.329589
HQN882,"Near 2239 Main South Road, Burnham 7600.",HQN882,Tue 7 Oct 2:19 p.m.,105,,,-43.6075,172.335098
HQN882,"Christchurch Northern Motorway, Belfast, Christchurch 8083.",HQN882,Wed 8 Oct 11:33 a.m.,102,,,-43.43228,172.641113
HQN882,"Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 11:35 a.m.,101,,,-43.41118,172.645462
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 11:35 a.m.,102,,,-43.40215,172.64273
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 11:35 a.m.,104,,,-43.39759,172.641403
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 11:36 a.m.,106,,,-43.39316,172.640136
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7630.",HQN882,Wed 8 Oct 11:36 a.m.,105,,,-43.3885,172.640197
HQN882,"Christchurch Northern Motorway, Kaiapoi 7630.",HQN882,Wed 8 Oct 11:37 a.m.,106,,,-43.37561,172.646057
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 11:37 a.m.,104,,,-43.37133,172.64804
HQN882,"Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 11:38 a.m.,104,,,-43.36258,172.652191
HQN882,"1914-2072 State Highway 1, Sefton 7472.",HQN882,Wed 8 Oct 12:04 p.m.,102,,,-43.25456,172.711166
HQN882,"Near 869 Ashworths Road, Sefton 7481.",HQN882,Wed 8 Oct 12:06 p.m.,115,,,-43.23765,172.721282
HQN882,"753-869 State Highway 1, Sefton 7481.",HQN882,Wed 8 Oct 12:06 p.m.,101,,,-43.23344,172.723495
HQN882,"Near 458 Ashworths Road, Leithfield 7481.",HQN882,Wed 8 Oct 12:08 p.m.,103,,,-43.20796,172.738433
HQN882,"Near Ashworths Road, Leithfield 7481.",HQN882,Wed 8 Oct 12:09 p.m.,101,,,-43.19985,172.744522
HQN882,"Near Ashworths Road, Leithfield 7481.",HQN882,Wed 8 Oct 12:09 p.m.,102,,,-43.1954,172.745758
HQN882,"230-284 Ashworths Road, Amberley 7481.",HQN882,Wed 8 Oct 12:09 p.m.,106,,,-43.18648,172.748474
HQN882,"185 Ashworths Road, Amberley 7481.",HQN882,Wed 8 Oct 12:37 p.m.,102,,,-43.17991,172.745208
HQN882,"Near 458 Ashworths Road, Leithfield 7481.",HQN882,Wed 8 Oct 12:40 p.m.,103,,,-43.20988,172.73706
HQN882,"Near Ashworths Road, Leithfield 7481.",HQN882,Wed 8 Oct 12:40 p.m.,101,,,-43.21427,172.735412
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7630.",HQN882,Wed 8 Oct 12:59 p.m.,102,,,-43.38262,172.643005
HQN882,"Christchurch Northern Motorway, Kaiapoi 7630.",HQN882,Wed 8 Oct 12:59 p.m.,101,,,-43.38711,172.640914
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 12:59 p.m.,106,,,-43.39166,172.640029
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 12:59 p.m.,106,,,-43.39613,172.64125
HQN882,"Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 1:00 p.m.,108,,,-43.40062,172.642578
HQN882,"Near Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 1:00 p.m.,108,,,-43.40516,172.643905
HQN882,"Christchurch Northern Motorway, Kaiapoi 7691.",HQN882,Wed 8 Oct 1:00 p.m.,101,,,-43.40958,172.645217
HQN882,"Christchurch Northern Motorway, Kaiapoi 8083.",HQN882,Wed 8 Oct 1:01 p.m.,102,,,-43.41419,172.646575
HQN882,"Christchurch Northern Motorway, Belfast, Christchurch 8083.",HQN882,Wed 8 Oct 1:01 p.m.,106,,,-43.41863,172.647888
HQN882,"Near Christchurch Northern Motorway, Belfast, Christchurch 8083.",HQN882,Wed 8 Oct 1:01 p.m.,106,,,-43.42309,172.649124
HQN882,"919-953 Main South Road, Templeton, Christchurch 8042.",HQN882,Thu 9 Oct 12:49 p.m.,102,,,-43.55877,172.464065
HQN882,"1394-1408 Main South Road, Rolleston 7675.",HQN882,Thu 9 Oct 12:52 p.m.,101,,,-43.58006,172.414611
HQN882,"57-81 State Highway 1, Rolleston 7614.",HQN882,Thu 9 Oct 12:55 p.m.,103,,,-43.59263,172.373886
HQN882,"81 Main South Road, Rolleston 7614.",HQN882,Thu 9 Oct 12:56 p.m.,113,,,-43.59483,172.368118
HQN882,"Main South Road, Rolleston 7614.",HQN882,Thu 9 Oct 12:56 p.m.,107,,,-43.59709,172.362655
HQN882,"Near 1899 Main South Road, Rolleston 7675.",HQN882,Thu 9 Oct 12:56 p.m.,102,,,-43.5992,172.357086
HQN882,"Main South Road, Burnham 7675.",HQN882,Thu 9 Oct 12:57 p.m.,101,,,-43.60348,172.345855
HQN882,"Near 2239 Main South Road, Burnham 7600.",HQN882,Thu 9 Oct 12:57 p.m.,102,,,-43.6057,172.340087
